Level 8, Oh 1.0e-02, Oha 1.0e-04, De 0.0e+00, Ec 0.0e+00
i dt t ke ymin
2041 0.00151515 3.07576 1.21856 0.333145
2042 0.00151515 3.07727 1.2202 0.332961
2043 0.00151515 3.07879 1.22184 0.332776
2044 0.00151515 3.0803 1.22348 0.332591
2045 0.00151515 3.08182 1.22513 0.332406
2046 0.00151515 3.08333 1.22677 0.332221
2047 0.00151515 3.08485 1.22842 0.332037
2048 0.00151515 3.08636 1.23007 0.331852
2049 0.00151515 3.08788 1.23172 0.331667
2050 0.00151515 3.08939 1.23337 0.331482
2051 0.00151515 3.09091 1.23503 0.331297
2052 0.00151515 3.09242 1.23669 0.331113
2053 0.00151515 3.09394 1.23834 0.330928
2054 0.00151515 3.09545 1.24 0.330743
2055 0.00151515 3.09697 1.24167 0.330559
2056 0.00151515 3.09848 1.24333 0.330374
2057 0.00151515 3.1 1.24499 0.330189
2058 0.00151515 3.10152 1.24666 0.330005
2059 0.00151515 3.10303 1.24833 0.32982
2060 0.00151515 3.10455 1.25 0.329635
2061 0.00151515 3.10606 1.25167 0.32945
2062 0.00151515 3.10758 1.25334 0.329266
2063 0.00151515 3.10909 1.25502 0.329081
2064 0.00151515 3.11061 1.25669 0.328896
2065 0.00151515 3.11212 1.25837 0.328711
2066 0.00151515 3.11364 1.26005 0.328526
2067 0.00151515 3.11515 1.26173 0.328341
2068 0.00151515 3.11667 1.26341 0.328156
2069 0.00151515 3.11818 1.2651 0.327971
2070 0.00151515 3.1197 1.26678 0.327786
2071 0.00151515 3.12121 1.26847 0.327601
2072 0.00151515 3.12273 1.27016 0.327416
2073 0.00151515 3.12424 1.27185 0.327231
2074 0.00151515 3.12576 1.27354 0.327046
2075 0.00151515 3.12727 1.27524 0.326861
2076 0.00151515 3.12879 1.27693 0.326676
2077 0.00151515 3.1303 1.27863 0.326491
2078 0.00151515 3.13182 1.28033 0.326306
2079 0.00151515 3.13333 1.28203 0.32612
2080 0.00151515 3.13485 1.28373 0.325935
2081 0.00151515 3.13636 1.28544 0.32575
2082 0.00151515 3.13788 1.28714 0.325564
2083 0.00151515 3.13939 1.28885 0.325379
2084 0.00151515 3.14091 1.29056 0.325193
2085 0.00151515 3.14242 1.29227 0.325008
2086 0.00151515 3.14394 1.29399 0.324822
2087 0.00151515 3.14545 1.29571 0.324636
2088 0.00151515 3.14697 1.29742 0.324451
2089 0.00151515 3.14848 1.29914 0.324265
2090 0.00151515 3.15 1.30086 0.324079
2091 0.00151515 3.15152 1.30259 0.323893
2092 0.00151515 3.15303 1.30431 0.323707
2093 0.00151515 3.15455 1.30603 0.323521
2094 0.00151515 3.15606 1.30776 0.323335
2095 0.00151515 3.15758 1.30949 0.323149
2096 0.00151515 3.15909 1.31122 0.322963
2097 0.00151515 3.16061 1.31295 0.322777
2098 0.00151515 3.16212 1.31469 0.32259
2099 0.00151515 3.16364 1.31643 0.322404
2100 0.00151515 3.16515 1.31817 0.322218
2101 0.00151515 3.16667 1.31991 0.322031
2102 0.00151515 3.16818 1.32164 0.321845
2103 0.00151515 3.1697 1.32339 0.321659
2104 0.00151515 3.17121 1.32513 0.321472
2105 0.00151515 3.17273 1.32688 0.321285
2106 0.00151515 3.17424 1.32863 0.321099
2107 0.00151515 3.17576 1.33038 0.320912
2108 0.00151515 3.17727 1.33214 0.320725
2109 0.00151515 3.17879 1.3339 0.320538
2110 0.00151515 3.1803 1.33566 0.320351
2111 0.00151515 3.18182 1.33742 0.320164
2112 0.00151515 3.18333 1.33918 0.319976
2113 0.00151515 3.18485 1.34094 0.319789
2114 0.00151515 3.18636 1.34271 0.319601
2115 0.00151515 3.18788 1.34448 0.319414
2116 0.00151515 3.18939 1.34624 0.319227
2117 0.00151515 3.19091 1.34801 0.319036
2118 0.00151515 3.19242 1.34978 0.318835
2119 0.00151515 3.19394 1.35156 0.318635
2120 0.00151515 3.19545 1.35333 0.318436
2121 0.00151515 3.19697 1.35511 0.318237
2122 0.00151515 3.19848 1.3569 0.318038
2123 0.00151515 3.2 1.35868 0.31784
2124 0.00151515 3.20152 1.36047 0.317642
2125 0.00151515 3.20303 1.36225 0.317444
2126 0.00151515 3.20455 1.36404 0.317246
2127 0.00151515 3.20606 1.36583 0.317048
2128 0.00151515 3.20758 1.36762 0.31685
2129 0.00151515 3.20909 1.36941 0.316652
2130 0.00151515 3.21061 1.3712 0.316455
2131 0.00151515 3.21212 1.373 0.316256
2132 0.00151515 3.21364 1.37479 0.316059
2133 0.00151515 3.21515 1.37659 0.31586
2134 0.00151515 3.21667 1.37839 0.315663
2135 0.00151515 3.21818 1.3802 0.315464
2136 0.00151515 3.2197 1.382 0.315266
2137 0.00151515 3.22121 1.38381 0.315068
2138 0.00151515 3.22273 1.38561 0.31487
2139 0.00151515 3.22424 1.38742 0.314671
2140 0.00151515 3.22576 1.38923 0.314473
2141 0.00151515 3.22727 1.39105 0.314274
2142 0.00151515 3.22879 1.39286 0.314075
2143 0.00151515 3.2303 1.39467 0.313876
2144 0.00151515 3.23182 1.3965 0.313678
2145 0.00151515 3.23333 1.39832 0.313478
2146 0.00151515 3.23485 1.40014 0.313279
2147 0.00151515 3.23636 1.40196 0.31308
2148 0.00151515 3.23788 1.40378 0.312881
2149 0.00151515 3.23939 1.40561 0.312681
2150 0.00151515 3.24091 1.40744 0.312482
2151 0.00151515 3.24242 1.40927 0.312283
2152 0.00151515 3.24394 1.41111 0.312084
2153 0.00151515 3.24545 1.41294 0.311884
2154 0.00151515 3.24697 1.41478 0.311685
2155 0.00151515 3.24848 1.41661 0.311485
2156 0.00151515 3.25 1.41845 0.311286
2157 0.00151515 3.25152 1.42029 0.311086
2158 0.00151515 3.25303 1.42213 0.310886
2159 0.00151515 3.25455 1.42398 0.310686
2160 0.00151515 3.25606 1.42582 0.310486
2161 0.00151515 3.25758 1.42767 0.310286
2162 0.00151515 3.25909 1.42952 0.310086
2163 0.00151515 3.26061 1.43137 0.309885
2164 0.00151515 3.26212 1.43323 0.309685
2165 0.00151515 3.26364 1.43508 0.309484
2166 0.00151515 3.26515 1.43694 0.309284
2167 0.00151515 3.26667 1.4388 0.309083
2168 0.00151515 3.26818 1.44066 0.308882
2169 0.00151515 3.2697 1.44252 0.308681
2170 0.00151515 3.27121 1.44438 0.308481
2171 0.00151515 3.27273 1.44625 0.30828
2172 0.00151515 3.27424 1.44811 0.308079
2173 0.00151515 3.27576 1.44998 0.307878
2174 0.00151515 3.27727 1.45185 0.307675
2175 0.00151515 3.27879 1.45373 0.307473
2176 0.00151515 3.2803 1.4556 0.307272
2177 0.00151515 3.28182 1.45748 0.30707
2178 0.00151515 3.28333 1.45935 0.306868
2179 0.00151515 3.28485 1.46124 0.306666
2180 0.00151515 3.28636 1.46312 0.306463
2181 0.00151515 3.28788 1.465 0.30626
2182 0.00151515 3.28939 1.46689 0.306058
2183 0.00151515 3.29091 1.46878 0.305854
2184 0.00151515 3.29242 1.47066 0.305651
2185 0.00151515 3.29394 1.47256 0.305447
2186 0.00151515 3.29545 1.47445 0.305244
2187 0.00151515 3.29697 1.47634 0.30504
2188 0.00151515 3.29848 1.47824 0.304835
2189 0.00151515 3.3 1.48014 0.304631
2190 0.00151515 3.30152 1.48204 0.304426
2191 0.00151515 3.30303 1.48394 0.304221
2192 0.00151515 3.30455 1.48585 0.304016
2193 0.00151515 3.30606 1.48775 0.303811
2194 0.00151515 3.30758 1.48966 0.303605
2195 0.00151515 3.30909 1.49157 0.3034
2196 0.00151515 3.31061 1.49348 0.303194
2197 0.00151515 3.31212 1.4954 0.302988
2198 0.00151515 3.31364 1.49731 0.302782
2199 0.00151515 3.31515 1.49923 0.302575
2200 0.00151515 3.31667 1.50115 0.302369
2201 0.00151515 3.31818 1.50307 0.302161
2202 0.00151515 3.3197 1.505 0.301953
2203 0.00151515 3.32121 1.50692 0.301745
2204 0.00151515 3.32273 1.50885 0.301538
2205 0.00151515 3.32424 1.51078 0.30133
2206 0.00151515 3.32576 1.51271 0.301122
2207 0.00151515 3.32727 1.51465 0.300914
2208 0.00151515 3.32879 1.51658 0.300707
2209 0.00151515 3.3303 1.51852 0.300499
2210 0.00151515 3.33182 1.52046 0.300291
2211 0.00151515 3.33333 1.5224 0.300083
2212 0.00151515 3.33485 1.52434 0.299875
2213 0.00151515 3.33636 1.52629 0.299667
2214 0.00151515 3.33788 1.52823 0.299459
2215 0.00151515 3.33939 1.53018 0.29925
2216 0.00151515 3.34091 1.53213 0.299042
2217 0.00151515 3.34242 1.53408 0.298834
2218 0.00151515 3.34394 1.53604 0.298626
2219 0.00151515 3.34545 1.538 0.298417
2220 0.00151515 3.34697 1.53995 0.298209
2221 0.00151515 3.34848 1.54192 0.298001
2222 0.00151515 3.35 1.54388 0.297793
2223 0.00151515 3.35152 1.54584 0.297584
2224 0.00151515 3.35303 1.54781 0.297376
2225 0.00151515 3.35455 1.54977 0.297168
2226 0.00151515 3.35606 1.55174 0.29696
2227 0.00151515 3.35758 1.55371 0.296752
2228 0.00151515 3.35909 1.55569 0.296544
2229 0.00151515 3.36061 1.55766 0.296336
2230 0.00151515 3.36212 1.55964 0.296128
2231 0.00151515 3.36364 1.56162 0.295919
2232 0.00151515 3.36515 1.5636 0.295711
2233 0.00151515 3.36667 1.56559 0.295503
2234 0.00151515 3.36818 1.56757 0.295295
2235 0.00151515 3.3697 1.56956 0.295087
2236 0.00151515 3.37121 1.57155 0.294879
2237 0.00151515 3.37273 1.57354 0.29467
2238 0.00151515 3.37424 1.57554 0.294457
2239 0.00151515 3.37576 1.57753 0.294232
2240 0.00151515 3.37727 1.57953 0.294009
2241 0.00151515 3.37879 1.58153 0.293785
2242 0.00151515 3.3803 1.58353 0.293561
2243 0.00151515 3.38182 1.58554 0.293338
2244 0.00151515 3.38333 1.58755 0.293115
2245 0.00151515 3.38485 1.58956 0.292891
2246 0.00151515 3.38636 1.59157 0.292668
2247 0.00151515 3.38788 1.59358 0.292444
2248 0.00151515 3.38939 1.59559 0.292221
2249 0.00151515 3.39091 1.59761 0.291997
2250 0.00151515 3.39242 1.59963 0.291773
2251 0.00151515 3.39394 1.60165 0.291549
2252 0.00151515 3.39545 1.60367 0.291326
2253 0.00151515 3.39697 1.6057 0.291101
2254 0.00151515 3.39848 1.60772 0.290878
2255 0.00151515 3.4 1.60975 0.290654
2256 0.00151515 3.40152 1.61178 0.29043
2257 0.00151515 3.40303 1.61382 0.290206
2258 0.00151515 3.40455 1.61585 0.289982
2259 0.00151515 3.40606 1.61788 0.289758
2260 0.00151515 3.40758 1.61992 0.289534
2261 0.00151515 3.40909 1.62196 0.289309
2262 0.00151515 3.41061 1.624 0.289084
2263 0.00151515 3.41212 1.62605 0.288859
2264 0.00151515 3.41364 1.6281 0.288634
2265 0.00151515 3.41515 1.63015 0.288408
2266 0.00151515 3.41667 1.6322 0.288183
2267 0.00151515 3.41818 1.63425 0.287957
2268 0.00151515 3.4197 1.63631 0.287731
2269 0.00151515 3.42121 1.63837 0.287504
2270 0.00151515 3.42273 1.64043 0.287278
2271 0.00151515 3.42424 1.64249 0.287051
2272 0.00151515 3.42576 1.64456 0.286824
2273 0.00151515 3.42727 1.64662 0.286597
2274 0.00151515 3.42879 1.64869 0.28637
2275 0.00151515 3.4303 1.65077 0.286142
2276 0.00151515 3.43182 1.65284 0.285914
2277 0.00151515 3.43333 1.65492 0.285685
2278 0.00151515 3.43485 1.65699 0.285457
2279 0.00151515 3.43636 1.65907 0.285228
2280 0.00151515 3.43788 1.66116 0.284999
2281 0.00151515 3.43939 1.66324 0.284769
2282 0.00151515 3.44091 1.66533 0.28454
2283 0.00151515 3.44242 1.66742 0.28431
2284 0.00151515 3.44394 1.66951 0.28408
2285 0.00151515 3.44545 1.6716 0.283849
2286 0.00151515 3.44697 1.67369 0.283618
2287 0.00151515 3.44848 1.67579 0.283387
2288 0.00151515 3.45 1.67784 0.283156
2289 0.00151515 3.45152 1.67994 0.282925
2290 0.00151515 3.45303 1.68204 0.282693
2291 0.00151515 3.45455 1.68415 0.282461
2292 0.00151515 3.45606 1.68626 0.282229
2293 0.00151515 3.45758 1.68837 0.281997
2294 0.00151515 3.45909 1.69048 0.281764
2295 0.00151515 3.46061 1.69259 0.281531
2296 0.00151515 3.46212 1.69471 0.281298
2297 0.00151515 3.46364 1.69683 0.281064
2298 0.00151515 3.46515 1.69895 0.28083
2299 0.00151515 3.46667 1.70107 0.280596
2300 0.00151515 3.46818 1.7032 0.280361
2301 0.00151515 3.4697 1.70533 0.280126
2302 0.00151515 3.47121 1.70746 0.279891
2303 0.00151515 3.47273 1.70959 0.279655
2304 0.00151515 3.47424 1.71184 0.279419
2305 0.00151515 3.47576 1.71396 0.279183
2306 0.00151515 3.47727 1.7161 0.278947
2307 0.00151515 3.47879 1.71824 0.27871
2308 0.00151515 3.4803 1.72039 0.278473
2309 0.00151515 3.48182 1.72253 0.278235
2310 0.00151515 3.48333 1.72468 0.277998
2311 0.00151515 3.48485 1.72683 0.27776
2312 0.00151515 3.48636 1.72898 0.277523
2313 0.00151515 3.48788 1.73113 0.277284
2314 0.00151515 3.48939 1.73328 0.277046
2315 0.00151515 3.49091 1.73544 0.276807
2316 0.00151515 3.49242 1.7376 0.276569
2317 0.00151515 3.49394 1.73976 0.27633
2318 0.00151515 3.49545 1.74192 0.276091
2319 0.00151515 3.49697 1.74408 0.275851
2320 0.00151515 3.49848 1.74625 0.275611
2321 0.00151515 3.5 1.74842 0.275371
2322 0.00151515 3.50152 1.75059 0.27513
2323 0.00151515 3.50303 1.75276 0.274889
2324 0.00151515 3.50455 1.75494 0.274649
2325 0.00151515 3.50606 1.75712 0.274407
2326 0.00151515 3.50758 1.7593 0.274166
2327 0.00151515 3.50909 1.76148 0.273924
2328 0.00151515 3.51061 1.76367 0.273682
2329 0.00151515 3.51212 1.76586 0.27344
2330 0.00151515 3.51364 1.76805 0.273198
2331 0.00151515 3.51515 1.77024 0.272955
2332 0.00151515 3.51667 1.77244 0.272713
2333 0.00151515 3.51818 1.77463 0.272469
2334 0.00151515 3.5197 1.77683 0.272226
2335 0.00151515 3.52121 1.77905 0.271982
2336 0.00151515 3.52273 1.78125 0.271738
2337 0.00151515 3.52424 1.78345 0.271494
2338 0.00151515 3.52576 1.78566 0.271249
2339 0.00151515 3.52727 1.78787 0.271003
2340 0.00151515 3.52879 1.79008 0.270758
2341 0.00151515 3.5303 1.7923 0.270512
2342 0.00151515 3.53182 1.79452 0.270266
2343 0.00151515 3.53333 1.79674 0.270019
2344 0.00151515 3.53485 1.79896 0.269752
2345 0.00151515 3.53636 1.80119 0.269484
2346 0.00151515 3.53788 1.80341 0.269218
2347 0.00151515 3.53939 1.80564 0.268951
2348 0.00151515 3.54091 1.80786 0.268685
2349 0.00151515 3.54242 1.81009 0.268418
2350 0.00151515 3.54394 1.81232 0.268152
2351 0.00151515 3.54545 1.81456 0.267886
2352 0.00151515 3.54697 1.8168 0.26762
2353 0.00151515 3.54848 1.81905 0.267353
2354 0.00151515 3.55 1.82129 0.267086
2355 0.00151515 3.55152 1.82354 0.266819
2356 0.00151515 3.55303 1.82579 0.266552
2357 0.00151515 3.55455 1.82805 0.266284
2358 0.00151515 3.55606 1.8303 0.266017
2359 0.00151515 3.55758 1.83255 0.265748
2360 0.00151515 3.55909 1.83481 0.26548
2361 0.00151515 3.56061 1.83707 0.265212
2362 0.00151515 3.56212 1.83933 0.264943
2363 0.00151515 3.56364 1.8416 0.264673
2364 0.00151515 3.56515 1.84387 0.264404
2365 0.00151515 3.56667 1.84614 0.264134
2366 0.00151515 3.56818 1.84841 0.263864
2367 0.00151515 3.5697 1.85068 0.263593
2368 0.00151515 3.57121 1.85296 0.263323
2369 0.00151515 3.57273 1.85524 0.263052
2370 0.00151515 3.57424 1.85752 0.262781
2371 0.00151515 3.57576 1.8598 0.262509
2372 0.00151515 3.57727 1.86209 0.262238
2373 0.00151515 3.57879 1.86438 0.261966
2374 0.00151515 3.5803 1.86667 0.261695
2375 0.00151515 3.58182 1.86896 0.261422
2376 0.00151515 3.58333 1.87126 0.26115
2377 0.00151515 3.58485 1.87356 0.260878
2378 0.00151515 3.58636 1.87586 0.260605
2379 0.00151515 3.58788 1.87816 0.260332
2380 0.00151515 3.58939 1.88047 0.260058
2381 0.00151515 3.59091 1.88277 0.259785
2382 0.00151515 3.59242 1.88508 0.259511
2383 0.00151515 3.59394 1.8874 0.259237
2384 0.00151515 3.59545 1.88971 0.258963
2385 0.00151515 3.59697 1.89203 0.258688
2386 0.00151515 3.59848 1.89435 0.258414
2387 0.00151515 3.6 1.89668 0.258139
2388 0.00151515 3.60152 1.899 0.257864
2389 0.00151515 3.60303 1.90133 0.257589
2390 0.00151515 3.60455 1.90366 0.257314
2391 0.00151515 3.60606 1.906 0.257039
2392 0.00151515 3.60758 1.90833 0.256764
2393 0.00151515 3.60909 1.91067 0.256488
2394 0.00151515 3.61061 1.91301 0.256213
2395 0.00151515 3.61212 1.91536 0.255937
2396 0.00151515 3.61364 1.9177 0.255661
2397 0.00151515 3.61515 1.92005 0.255385
2398 0.00151515 3.61667 1.92241 0.255109
2399 0.00151515 3.61818 1.92476 0.254832
2400 0.00151515 3.6197 1.92712 0.254555
2401 0.00151515 3.62121 1.92949 0.254278
2402 0.00151515 3.62273 1.93185 0.254001
2403 0.00151515 3.62424 1.93422 0.253724
2404 0.00151515 3.62576 1.93659 0.253446
2405 0.00151515 3.62727 1.93897 0.253169
2406 0.00151515 3.62879 1.94134 0.252891
2407 0.00151515 3.6303 1.94372 0.252613
2408 0.00151515 3.63182 1.94609 0.252336
2409 0.00151515 3.63333 1.94848 0.252057
2410 0.00151515 3.63485 1.95087 0.251779
2411 0.00151515 3.63636 1.95326 0.251501
2412 0.00151515 3.63788 1.95565 0.251222
2413 0.00151515 3.63939 1.95805 0.250943
2414 0.00151515 3.64091 1.96045 0.250665
2415 0.00151515 3.64242 1.96285 0.250385
2416 0.00151515 3.64394 1.96525 0.250106
2417 0.00151515 3.64545 1.96766 0.249827
2418 0.00151515 3.64697 1.97007 0.249547
2419 0.00151515 3.64848 1.97248 0.249268
2420 0.00151515 3.65 1.9749 0.248988
2421 0.00151515 3.65152 1.97731 0.248708
2422 0.00151515 3.65303 1.97973 0.248428
2423 0.00151515 3.65455 1.98215 0.248148
2424 0.00151515 3.65606 1.98458 0.247868
2425 0.00151515 3.65758 1.98701 0.247587
2426 0.00151515 3.65909 1.98944 0.247307
2427 0.00151515 3.66061 1.99187 0.247026
2428 0.00151515 3.66212 1.9943 0.246746
2429 0.00151515 3.66364 1.99674 0.246465
2430 0.00151515 3.66515 1.99918 0.246184
2431 0.00151515 3.66667 2.00163 0.245903
2432 0.00151515 3.66818 2.00407 0.245622
2433 0.00151515 3.6697 2.00658 0.245328
2434 0.00151515 3.67121 2.00902 0.24502
2435 0.00151515 3.67273 2.01148 0.24471
2436 0.00151515 3.67424 2.01393 0.244401
2437 0.00151515 3.67576 2.01639 0.244091
2438 0.00151515 3.67727 2.01884 0.243783
2439 0.00151515 3.67879 2.02131 0.243473
2440 0.00151515 3.6803 2.02377 0.243164
2441 0.00151515 3.68182 2.02625 0.242854
2442 0.00151515 3.68333 2.02872 0.242545
2443 0.00151515 3.68485 2.0312 0.242235
2444 0.00151515 3.68636 2.03368 0.241926
2445 0.00151515 3.68788 2.03616 0.241616
2446 0.00151515 3.68939 2.03865 0.241307
2447 0.00151515 3.69091 2.04114 0.240996
2448 0.00151515 3.69242 2.04363 0.240686
2449 0.00151515 3.69394 2.04613 0.240375
2450 0.00151515 3.69545 2.04862 0.240065
2451 0.00151515 3.69697 2.05099 0.239754
2452 0.00151515 3.69848 2.05349 0.239443
2453 0.00151515 3.7 2.056 0.239131
2454 0.00151515 3.70152 2.05851 0.23882
2455 0.00151515 3.70303 2.06103 0.238508
2456 0.00151515 3.70455 2.06354 0.238197
2457 0.00151515 3.70606 2.06606 0.237885
2458 0.00151515 3.70758 2.06858 0.237573
2459 0.00151515 3.70909 2.07111 0.23726
2460 0.00151515 3.71061 2.07364 0.236948
2461 0.00151515 3.71212 2.07617 0.236635
2462 0.00151515 3.71364 2.07871 0.236322
2463 0.00151515 3.71515 2.08126 0.236009
2464 0.00151515 3.71667 2.0838 0.235696
2465 0.00151515 3.71818 2.08634 0.235382
2466 0.00151515 3.7197 2.08889 0.235069
2467 0.00151515 3.72121 2.09144 0.234754
2468 0.00151515 3.72273 2.094 0.234441
2469 0.00151515 3.72424 2.09656 0.234126
2470 0.00151515 3.72576 2.09911 0.233812
2471 0.00151515 3.72727 2.10168 0.233497
2472 0.00151515 3.72879 2.10424 0.233183
2473 0.00151515 3.7303 2.10683 0.232868
2474 0.00151515 3.73182 2.1094 0.232553
2475 0.00151515 3.73333 2.11197 0.232238
2476 0.00151515 3.73485 2.11455 0.231923
2477 0.00151515 3.73636 2.11713 0.231608
2478 0.00151515 3.73788 2.11971 0.231293
2479 0.00151515 3.73939 2.12229 0.230977
2480 0.00151515 3.74091 2.12487 0.230661
2481 0.00151515 3.74242 2.12746 0.230343
2482 0.00151515 3.74394 2.13005 0.230027
2483 0.00151515 3.74545 2.13265 0.229709
2484 0.00151515 3.74697 2.13525 0.229392
2485 0.00151515 3.74848 2.13785 0.229073
2486 0.00151515 3.75 2.14046 0.228756
2487 0.00151515 3.75152 2.14307 0.228437
2488 0.00151515 3.75303 2.14568 0.228119
2489 0.00151515 3.75455 2.14829 0.227799
2490 0.00151515 3.75606 2.15091 0.227481
2491 0.00151515 3.75758 2.15353 0.227161
2492 0.00151515 3.75909 2.15616 0.226841
2493 0.00151515 3.76061 2.15879 0.226521
2494 0.00151515 3.76212 2.16143 0.226201
2495 0.00151515 3.76364 2.16407 0.225879
2496 0.00151515 3.76515 2.16671 0.225558
2497 0.00151515 3.76667 2.16936 0.225236
2498 0.00151515 3.76818 2.17202 0.224915
2499 0.00151515 3.7697 2.17468 0.224592
2500 0.00151515 3.77121 2.17734 0.22427
2501 0.00151515 3.77273 2.18 0.223946
2502 0.00151515 3.77424 2.18266 0.223624
2503 0.00151515 3.77576 2.18533 0.2233
2504 0.00151515 3.77727 2.18803 0.222977
2505 0.00151515 3.77879 2.19071 0.222652
2506 0.00151515 3.7803 2.19339 0.222329
2507 0.00151515 3.78182 2.19607 0.222004
2508 0.00151515 3.78333 2.19876 0.221679
2509 0.00151515 3.78485 2.20145 0.221354
2510 0.00151515 3.78636 2.20415 0.221029
2511 0.00151515 3.78788 2.20685 0.220679
2512 0.00151515 3.78939 2.20955 0.22032
2513 0.00151515 3.79091 2.21226 0.21996
2514 0.00151515 3.79242 2.21497 0.219602
2515 0.00151515 3.79394 2.21769 0.219244
2516 0.00151515 3.79545 2.22041 0.218888
2517 0.00151515 3.79697 2.22313 0.21853
2518 0.00151515 3.79848 2.22586 0.218174
2519 0.00151515 3.8 2.22859 0.217816
2520 0.00151515 3.80152 2.23133 0.21746
2521 0.00151515 3.80303 2.23407 0.217102
2522 0.00151515 3.80455 2.23682 0.216745
2523 0.00151515 3.80606 2.23957 0.216387
2524 0.00151515 3.80758 2.24232 0.216031
2525 0.00151515 3.80909 2.24507 0.215673
2526 0.00151515 3.81061 2.24783 0.215316
2527 0.00151515 3.81212 2.2506 0.214957
2528 0.00151515 3.81364 2.25337 0.2146
2529 0.00151515 3.81515 2.25614 0.214241
2530 0.00151515 3.81667 2.25891 0.213884
2531 0.00151515 3.81818 2.2617 0.213525
2532 0.00151515 3.8197 2.26448 0.213167
2533 0.00151515 3.82121 2.26727 0.212807
2534 0.00151515 3.82273 2.27006 0.212449
2535 0.00151515 3.82424 2.27286 0.212088
2536 0.00151515 3.82576 2.27566 0.21173
2537 0.00151515 3.82727 2.27845 0.211369
2538 0.00151515 3.82879 2.28126 0.21101
2539 0.00151515 3.8303 2.28406 0.210649
2540 0.00151515 3.83182 2.28687 0.21029
2541 0.00151515 3.83333 2.28969 0.209929
2542 0.00151515 3.83485 2.29251 0.209569
2543 0.00151515 3.83636 2.29534 0.209208
2544 0.00151515 3.83788 2.29817 0.208848
2545 0.00151515 3.83939 2.30101 0.208487
2546 0.00151515 3.84091 2.30385 0.208126
2547 0.00151515 3.84242 2.30669 0.207764
2548 0.00151515 3.84394 2.30952 0.207404
2549 0.00151515 3.84545 2.31238 0.207042
2550 0.00151515 3.84697 2.31524 0.206681
2551 0.00151515 3.84848 2.3181 0.206319
2552 0.00151515 3.85 2.32097 0.205959
2553 0.00151515 3.85152 2.32385 0.205597
2554 0.00151515 3.85303 2.32672 0.205236
2555 0.00151515 3.85455 2.3296 0.204874
2556 0.00151515 3.85606 2.33249 0.204514
2557 0.00151515 3.85758 2.33538 0.204152
2558 0.00151515 3.85909 2.33827 0.203792
2559 0.00151515 3.86061 2.34117 0.20343
2560 0.00151515 3.86212 2.34408 0.20307
2561 0.00151515 3.86364 2.34699 0.202708
2562 0.00151515 3.86515 2.3499 0.202347
2563 0.00151515 3.86667 2.35282 0.201985
2564 0.00151515 3.86818 2.35577 0.201625
2565 0.00151515 3.8697 2.3587 0.201263
2566 0.00151515 3.87121 2.36163 0.200902
2567 0.00151515 3.87273 2.36456 0.20054
2568 0.00151515 3.87424 2.3675 0.200179
2569 0.00151515 3.87576 2.37045 0.199816
2570 0.00151515 3.87727 2.37341 0.199455
2571 0.00151515 3.87879 2.37636 0.199093
2572 0.00151515 3.8803 2.37931 0.198732
2573 0.00151515 3.88182 2.38229 0.19837
2574 0.00151515 3.88333 2.38526 0.198009
2575 0.00151515 3.88485 2.38823 0.197647
2576 0.00151515 3.88636 2.39122 0.197286
2577 0.00151515 3.88788 2.39421 0.196925
2578 0.00151515 3.88939 2.39719 0.196564
2579 0.00151515 3.89091 2.40019 0.196182
2580 0.00151515 3.89242 2.40318 0.195779
2581 0.00151515 3.89394 2.40619 0.195373
2582 0.00151515 3.89545 2.4092 0.194969
2583 0.00151515 3.89697 2.41221 0.194564
2584 0.00151515 3.89848 2.41524 0.194161
2585 0.00151515 3.9 2.41827 0.193757
2586 0.00151515 3.90152 2.42129 0.193354
2587 0.00151515 3.90303 2.42432 0.192951
2588 0.00151515 3.90455 2.42735 0.192549
2589 0.00151515 3.90606 2.43043 0.192145
2590 0.00151515 3.90758 2.43348 0.191743
2591 0.00151515 3.90909 2.43654 0.191339
2592 0.00151515 3.91061 2.43961 0.190937
2593 0.00151515 3.91212 2.44268 0.190535
2594 0.00151515 3.91364 2.44577 0.190134
2595 0.00151515 3.91515 2.44885 0.189731
2596 0.00151515 3.91667 2.45193 0.18933
2597 0.00151515 3.91818 2.45501 0.188928
2598 0.00151515 3.9197 2.45811 0.188528
2599 0.00151515 3.92121 2.46122 0.188126
2600 0.00151515 3.92273 2.46434 0.187727
2601 0.00151515 3.92424 2.46746 0.187325
2602 0.00151515 3.92576 2.47058 0.186926
2603 0.00151515 3.92727 2.47371 0.186525
2604 0.00151515 3.92879 2.47685 0.186126
2605 0.00151515 3.9303 2.48 0.185726
2606 0.00151515 3.93182 2.48315 0.185328
2607 0.00151515 3.93333 2.48631 0.184928
2608 0.00151515 3.93485 2.48947 0.18453
2609 0.00151515 3.93636 2.49264 0.18413
2610 0.00151515 3.93788 2.49582 0.183733
2611 0.00151515 3.93939 2.49901 0.183334
2612 0.00151515 3.94091 2.50221 0.182937
2613 0.00151515 3.94242 2.50541 0.182539
2614 0.00151515 3.94394 2.50859 0.182142
2615 0.00151515 3.94545 2.5118 0.181744
2616 0.00151515 3.94697 2.51501 0.181349
2617 0.00151515 3.94848 2.51824 0.180952
2618 0.00151515 3.95 2.52144 0.180557
2619 0.00151515 3.95152 2.52468 0.180161
2620 0.00151515 3.95303 2.52792 0.179766
2621 0.00151515 3.95455 2.53117 0.179371
2622 0.00151515 3.95606 2.53442 0.178977
